name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London,2023-01-01,12.3,7.6,10.8,12.3,6.4,10.6,7.3,78.7,1.445,100,50,rain,0,0,43.5,28.9,224.3,1008,81,14.9,17.9,1.5,1,10,2023-01-01T08:06:18,2023-01-01T16:01:52,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,03772099999,03770099999"
London,2023-01-02,9.1,2.8,6.4,6.9,1.3,4.8,4.3,86.5,0.597,100,8.33,rain,0,0,21.5,15.4,247.6,1016.8,40.4,25.1,24.3,2,2,10,2023-01-02T08:06:11,2023-01-02T16:02:56,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-03,12.8,4.1,9,12.8,3.2,8.3,7.5,90.3,2.002,100,33.33,rain,0,0,50.5,32,201.2,1018.7,90.4,11.5,8.1,0.6,0,10,2023-01-03T08:06:01,2023-01-03T16:04:03,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-01-04,14,10.8,12.7,14,10.8,12.7,9.3,80.1,0.4,100,8.33,rain,0,0,54.4,38.4,245.3,1014.6,78.8,17.5,14.7,1.4,1,10,2023-01-04T08:05:48,2023-01-04T16:05:12,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-05,13.6,9.8,11.7,13.6,7.7,11.5,8.5,80.5,0,0,0,rain,0,0,45.3,27,230.1,1018.6,92,19.3,17.3,1.5,1,10,2023-01-05T08:05:31,2023-01-05T16:06:24,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-06,12.6,6.6,10.2,12.6,3.6,9.4,7.8,84.4,3.197,100,25,rain,0,0,45.7,31.5,216.3,1013.8,59.9,26.8,28.5,2.4,2,10,2023-01-06T08:05:11,2023-01-06T16:07:38,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-07,12.8,7.6,10.7,12.8,4.4,9.9,7.6,80.8,3.204,100,41.67,rain,0,0,57.6,37,199.9,1000.7,80.6,20.5,5.4,0.6,0,10,2023-01-07T08:04:47,2023-01-07T16:08:55,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-08,10.1,5.6,7.6,10.1,2.6,4.5,5.3,85.6,7.822,100,62.5,rain,0,0,45.6,26.5,207.9,992.9,77,18.2,18.8,1.5,1,10,2023-01-08T08:04:21,2023-01-08T16:10:14,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-09,9.3,5.1,6.9,6.3,1.7,3.6,3.3,78.9,0.001,100,4.17,rain,0,0,40.9,29.1,263.8,1001.2,46.2,26.4,26.8,2.3,2,10,2023-01-09T08:03:51,2023-01-09T16:11:35,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-10,13.1,4.8,9.3,13.1,1.6,7.7,7.2,87,7.198,100,50,rain,0,0,53.4,32.1,213.2,1008.3,81.6,12.1,8.3,0.8,1,10,2023-01-10T08:03:18,2023-01-10T16:12:58,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-11,10.6,7.6,9.2,10.6,4.2,7,5.7,78.6,1.417,100,29.17,rain,0,0,52.9,31.5,244.2,1008.5,48.9,22,25.9,2.4,2,10,2023-01-11T08:02:42,2023-01-11T16:14:23,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-01-12,12.8,8.6,11.2,12.8,4.6,10.4,8,81.3,6.601,100,58.33,rain,0,0,58.6,39.4,240.7,1003.2,87.1,16.5,10.7,0.8,1,10,2023-01-12T08:02:02,2023-01-12T16:15:50,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-13,10.6,7,8.6,10.6,3.3,5.7,3.3,69.5,0,0,0,rain,0,0,58.6,42.9,255.4,1008.7,36.6,22.8,28.8,2.6,2,10,2023-01-13T08:01:20,2023-01-13T16:17:19,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-01-14,12.8,6.6,9.4,12.8,2.8,7.1,6.3,81.4,9.612,100,54.17,rain,0,0,57.8,36.4,232.5,1000.6,80.1,20,11,0.9,1,10,2023-01-14T08:00:35,2023-01-14T16:18:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-15,8.1,4,5.7,4.4,-0.3,1.9,1.5,74.5,0.199,100,4.17,rain,0,0,48,29.9,240.5,998.3,35.9,31.2,26.3,2.3,2,10,2023-01-15T07:59:47,2023-01-15T16:20:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2023-01-16,5.5,-1.5,3.6,2.4,-3.6,0.3,0.7,81.7,11.193,100,41.67,rain,0.1,0,41.7,24.5,335.9,986.1,71.7,22.4,15.1,1.3,1,10,2023-01-16T07:58:55,2023-01-16T16:21:56,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-17,2.1,-3.2,-0.9,2.1,-4.8,-1.9,-2.8,86.9,0,0,0,,0,0,11.8,10.6,294.3,989.8,18.3,23,22.2,1.9,2,10,2023-01-17T07:58:01,2023-01-17T16:23:31,0.85,Clear,Clear conditions throughout the day.,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-18,5.1,-1.5,1.2,1.9,-4.7,-2.1,-1.4,83.2,0,0,0,,0,0,28.7,18.4,270.8,998.2,16.8,29.5,30.7,2.5,2,10,2023-01-18T07:57:04,2023-01-18T16:25:08,0.89,Clear,Clear conditions throughout the day.,clear-day,"D5621,03672099999,03781099999,F6665,D4121,03772099999,03770099999"
London,2023-01-19,5.3,-1.7,1.3,2.7,-4.1,-1,-1.2,84,0,0,0,snow,0,0,19.3,12.7,279.9,1008.1,19.8,26.7,26.6,2.1,2,10,2023-01-19T07:56:05,2023-01-19T16:26:46,0.92,Clear,Clear conditions throughout the day.,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-20,6.5,-0.8,3.2,3.7,-5,0.1,-0.3,78.2,0,0,0,,0,0,27.7,17.8,301.9,1019,37.3,30,29.9,2.6,2,10,2023-01-20T07:55:02,2023-01-20T16:28:26,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,F4685,03772099999,03770099999"
London,2023-01-21,6.1,-0.4,2.9,4.6,-0.4,1.9,-0.3,80.2,0,0,0,,0,0,16.6,10.1,42.7,1032.3,15.7,14,29.9,2.7,2,10,2023-01-21T07:53:57,2023-01-21T16:30:06,0,Clear,Clear conditions throughout the day.,clear-day,"D5621,03672099999,03781099999,remote,03772099999,03770099999"
London,2023-01-22,5.1,-2.9,0.2,5,-3.7,0,-1.5,89.2,0,0,0,,0,0,9.2,7.4,340.8,1035.7,21.2,6,31.8,2.6,2,10,2023-01-22T07:52:50,2023-01-22T16:31:48,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-23,4.6,-3.9,0.9,4.6,-4.8,0.2,-1.5,84.9,0.001,100,4.17,rain,0,0,11.2,8.3,32.9,1037.8,50.2,13.1,29.2,2.5,2,10,2023-01-23T07:51:39,2023-01-23T16:33:31,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2023-01-24,5,-1.4,3.9,4.6,-1.4,2.4,0.4,78.3,0,0,0,,0,0,21.5,12.8,39.9,1038.9,72.4,16.5,22.1,1.9,1,10,2023-01-24T07:50:27,2023-01-24T16:35:14,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-01-25,6.6,-1.2,2,3.7,-2.7,0.3,1.3,95,2.003,100,25,rain,0,0,23.1,15.5,277,1033.1,92.7,4.5,16,1.3,1,10,2023-01-25T07:49:11,2023-01-25T16:36:59,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-26,7.8,3.8,5.8,5.1,0.2,2.6,3.3,84,1.199,100,20.83,rain,0,0,32.7,18.8,10.7,1030.2,80.1,21.1,24.5,2.2,1,10,2023-01-26T07:47:54,2023-01-26T16:38:44,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-27,7.5,3.8,5.6,5.1,1.5,3.2,1.9,77.2,0,0,0,,0,0,27.5,16.2,20.8,1030.6,79.8,24.4,26.8,2.4,1,10,2023-01-27T07:46:34,2023-01-27T16:40:30,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-01-28,6.6,4.3,5.3,5.8,2.6,4.2,0,68.2,0,0,0,,0,0,15.3,9.9,308.9,1031.9,99.8,23.9,25.5,2.2,1,10,2023-01-28T07:45:12,2023-01-28T16:42:17,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-29,8.6,4.8,6.4,6,2.5,3.9,4.2,85.5,0,0,0,,0,0,32.5,22.5,242.6,1026.6,83.7,19.1,20.5,1.7,1,10,2023-01-29T07:43:47,2023-01-29T16:44:04,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-30,9.6,2.4,6.9,7.4,0.3,4.3,2.8,76.2,0,0,0,rain,0,0,30.9,20.1,283.8,1024.9,37.5,25.5,38.2,3.4,3,10,2023-01-30T07:42:21,2023-01-30T16:45:52,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-01-31,11.8,3.7,7.8,11.8,0.9,5.4,3.3,74,0,0,0,,0,0,39.7,24.3,262.9,1025,77.5,23.8,30,2.5,2,10,2023-01-31T07:40:52,2023-01-31T16:47:40,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,remote,03772099999,03770099999"
London,2023-02-01,10.6,4.9,7.5,10.6,1.2,4.7,3.1,73.8,0,0,0,,0,0,45.4,30.8,258.9,1025,55.6,19.2,48,4.1,3,10,2023-02-01T07:39:21,2023-02-01T16:49:29,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,remote,03772099999,03770099999"
London,2023-02-02,10.7,6.3,8.8,10.7,3.1,6.7,5.5,80.2,0,0,0,,0,0,39.5,27.4,256.1,1027.1,84.2,29.6,37,3.2,3,10,2023-02-02T07:37:48,2023-02-02T16:51:18,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,remote,03772099999"
London,2023-02-03,12.2,6.8,9.8,12.2,5.5,8.2,6.8,81.9,0,0,0,,0,0,34.3,23.3,267.9,1031.3,68.4,31.1,39.6,3.5,2,10,2023-02-03T07:36:14,2023-02-03T16:53:07,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-04,8.9,6.5,8.1,7,5.3,6.1,5.5,84.1,0,0,0,,0,0,19.6,15.2,266.9,1038,99,24.2,15.8,1.5,1,10,2023-02-04T07:34:37,2023-02-04T16:54:57,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,remote,03772099999"
London,2023-02-05,8,0.3,5,5.8,-0.8,3,1.3,77.6,0,0,0,,0,0,32.5,16.7,1.4,1044.5,23.4,23.3,51,4.5,3,10,2023-02-05T07:32:58,2023-02-05T16:56:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,remote,03772099999"
London,2023-02-06,10.2,0.3,4,10.2,0.1,3.7,-0.3,76.1,0,0,0,,0,0,14,9.4,242.1,1042,24.3,18.5,52.1,4.3,3,10,2023-02-06T07:31:18,2023-02-06T16:58:36,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,remote,03772099999"
London,2023-02-07,7.8,-2.1,1.9,7.8,-3.8,1.8,-0.3,85.9,0.077,100,8.33,"rain,snow",0,0,11.2,5.4,86.6,1038.9,19.2,9.6,34.5,3,3,10,2023-02-07T07:29:36,2023-02-07T17:00:26,0.56,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-08,7.5,-3.9,1.2,4.9,-3.9,0.1,-1.9,81.3,0.022,100,4.17,rain,0,0,22.9,14.6,201.9,1034.6,7.6,11.2,43.1,3.7,4,10,2023-02-08T07:27:52,2023-02-08T17:02:16,0.59,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-09,8.9,-0.2,3.6,7.4,-2.6,2.6,0.8,83,0.11,100,8.33,"rain,snow",0,0,16,10.2,275.7,1032.8,51.9,13.4,41.9,3.6,3,10,2023-02-09T07:26:07,2023-02-09T17:04:07,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-10,8.3,-1.8,3.9,5.6,-3.3,2.1,1,82.1,0.022,100,4.17,rain,0,0,30.7,21.6,248.8,1036.5,35.4,20.3,57.5,4.9,3,10,2023-02-10T07:24:20,2023-02-10T17:05:57,0.66,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-11,9.6,7.4,8.3,9,5.5,7,5.3,81.8,0,0,0,,0,0,21.3,12.8,270.5,1036.6,99.8,24.4,18.8,1.5,1,10,2023-02-11T07:22:31,2023-02-11T17:07:47,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-12,7.9,6.8,7.5,7.7,4.8,6.4,4.5,81.6,0.055,100,4.17,rain,0,0,17.9,10.6,144.8,1037.3,100,17.2,18.9,1.5,1,10,2023-02-12T07:20:41,2023-02-12T17:09:37,0.73,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-13,12,3.2,7.1,12,2,5.8,3.5,78.7,0,0,0,,0,0,19.6,11.3,143.5,1034,27.4,10.9,57.5,5,3,10,2023-02-13T07:18:49,2023-02-13T17:11:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-14,11.7,0.5,4.7,11.7,-0.5,4.4,2.8,88.2,0.2,100,12.5,"rain,snow",0,0,11.6,6.6,179.1,1030.6,21.6,6.4,54.7,4.7,3,10,2023-02-14T07:16:56,2023-02-14T17:13:17,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-15,14.5,1.4,7.4,14.5,-0.1,6.2,3.9,80.1,0.022,100,4.17,rain,0,0,32.1,21.6,215.2,1023.4,41,12.3,51.2,4.5,3,10,2023-02-15T07:15:02,2023-02-15T17:15:07,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-16,12.3,7.5,9.6,12.3,4.9,8.4,8,90,0.474,100,16.67,rain,0,0,35.3,22.2,227.3,1020.1,87.6,19.8,21.4,2,1,10,2023-02-16T07:13:06,2023-02-16T17:16:56,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999"
London,2023-02-17,14.6,10.4,12.3,14.6,10.4,12.3,9.6,83.7,0,0,0,rain,0,0,51.5,33.5,248.4,1021.5,98.4,32.4,33.1,3.1,1,10,2023-02-17T07:11:10,2023-02-17T17:18:45,0.9,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-02-18,13.3,10.3,11.9,13.3,10.3,11.9,8.4,79,0.002,100,8.33,rain,0,0,46.2,31.3,255.9,1021.4,94.2,31.8,21.3,2,1,10,2023-02-18T07:09:12,2023-02-18T17:20:35,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-02-19,13.5,7.5,10,13.5,4.3,8.6,5,71.6,0,0,0,,0,0,30.1,20.4,266.4,1026.3,27.3,29.2,57.7,5,3,10,2023-02-19T07:07:12,2023-02-19T17:22:24,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2023-02-20,12.8,6.8,9.4,12.8,3.8,7.6,6.6,83,0,0,0,,0,0,37.7,25.9,245.4,1024.1,90.9,28.6,38.9,3.4,2,10,2023-02-20T07:05:12,2023-02-20T17:24:12,0,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-02-21,10,6.1,8.6,10,3.9,7.2,6.3,85.8,0,0,0,,0,0,22.9,15.6,232.7,1017.8,90.6,15.4,32.4,2.8,1,10,2023-02-21T07:03:10,2023-02-21T17:26:01,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-02-22,9.6,6.5,7.8,9.3,4.7,6.4,5.3,84.8,3.792,100,41.67,rain,0,0,18.4,13.1,271.1,1011.8,89.7,10.8,21.8,1.8,1,10,2023-02-22T07:01:08,2023-02-22T17:27:49,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2023-02-23,8.6,3.8,6.9,6,3.3,4.3,3.3,77.7,0.001,100,4.17,rain,0,0,41.7,23.1,27.2,1018.1,84.2,21.2,27.4,2.5,1,10,2023-02-23T06:59:04,2023-02-23T17:29:37,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-02-24,11.1,1.6,5.4,11.1,-0.9,3.5,1.5,76.4,0,0,0,rain,0,0,36.1,20.7,354.9,1014,65.4,20.3,42.8,3.5,2,10,2023-02-24T06:57:00,2023-02-24T17:31:25,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2023-02-25,8.1,4.1,5.6,5.3,0.7,2.4,0.4,70,0,0,0,rain,0,0,38.5,24.9,22.2,1017.4,62.8,24.3,59.5,5.1,4,10,2023-02-25T06:54:54,2023-02-25T17:33:12,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-02-26,7.3,2.6,4.8,4.3,-0.7,1.9,-1.8,63.7,0,0,0,,0,0,37.3,20.9,40.7,1027,32,29.8,62.2,5.3,4,10,2023-02-26T06:52:48,2023-02-26T17:34:59,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-02-27,8.3,1.6,4.9,5.6,-1.2,2.2,-0.6,68.2,0,0,0,rain,0,0,33.3,19.3,43.1,1031.6,53.4,33,59,5.1,3,10,2023-02-27T06:50:41,2023-02-27T17:36:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-02-28,7.6,2.8,5.4,4.5,-0.3,2.5,2,79,0,0,0,rain,0,0,36.7,21.4,34.3,1032.5,73.3,26.4,24.3,2.1,1,10,2023-02-28T06:48:33,2023-02-28T17:38:33,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-01,8.1,4.6,6.2,5.8,2.3,3.8,2.2,75.3,0,0,0,rain,0,0,27.7,16.7,42.3,1029,96.5,31.4,36.7,3.2,2,10,2023-03-01T06:46:24,2023-03-01T17:40:19,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-03-02,9.3,2.6,5.4,6.7,0,2.7,0.1,69.7,0,0,0,,0,0,33.3,20,38.5,1025.8,41.8,20.8,68.8,5.8,4,10,2023-03-02T06:44:14,2023-03-02T17:42:05,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,remote,03772099999,03770099999"
London,2023-03-03,7,1.4,5.1,5.3,-0.9,2.6,0.2,71.4,0,0,0,,0,0,27.1,16.7,30.8,1028.8,81.5,30.4,32.8,2.9,1,10,2023-03-03T06:42:04,2023-03-03T17:43:51,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,remote,03772099999,03770099999"
London,2023-03-04,7.1,5.1,6.2,5.6,2.5,4,0.6,67.7,0,0,0,,0,0,24.1,15,14.9,1029.3,100,26.2,36.5,3.2,2,10,2023-03-04T06:39:53,2023-03-04T17:45:36,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-05,5.3,3.6,4.5,4.1,0.2,2.2,-1.5,64.8,0,0,0,rain,0,0,23.3,14.5,292.9,1019.1,97.3,21.4,34.8,3,1,10,2023-03-05T06:37:42,2023-03-05T17:47:22,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-06,9.6,1.1,5.4,7.1,-0.9,2.9,2.6,82.5,2,100,37.5,"rain,snow",0,0,31.7,23.4,257.3,1005.9,85.2,19.6,39.6,3.4,2,10,2023-03-06T06:35:30,2023-03-06T17:49:06,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-07,5.8,1.1,3.5,4,0.2,1.9,1,83.7,4.008,100,41.67,"rain,snow",0.2,0.1,27.3,17.6,289.9,1000.2,78.7,17.9,36.8,3.2,2,10,2023-03-07T06:33:17,2023-03-07T17:50:51,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-08,3.3,0.8,2.4,0.4,-2.8,-1.2,1.2,92.2,12.384,100,83.33,"rain,snow",1.5,0.9,33.7,20,78.6,991.6,95.2,6.6,21.5,1.7,1,10,2023-03-08T06:31:04,2023-03-08T17:52:35,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-03-09,10.8,2.6,6.4,10.8,-0.1,4.4,5.6,94.5,4.421,100,66.67,"rain,snow",0,0.2,26.5,17,139.5,990.9,99.6,8.2,22.8,1.9,1,10,2023-03-09T06:28:50,2023-03-09T17:54:19,0.57,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-10,9.5,3,5.6,9.1,-2.7,3,1.8,77.5,2.604,100,37.5,"rain,snow",0.2,0,55.4,31.9,343,996.9,81.1,23.3,45,3.9,2,10,2023-03-10T06:26:36,2023-03-10T17:56:03,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-11,8.6,-0.4,4.2,6.2,-1.3,2.4,-0.7,72.4,1.597,100,20.83,rain,0,0,28.5,17.1,146,1009.4,67.8,23,90.5,7.9,4,10,2023-03-11T06:24:22,2023-03-11T17:57:47,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-12,13.3,6,10.1,13.3,3.9,9,7.7,85.7,1,100,25,rain,0,0,44.1,29.4,226.8,1005.6,86.4,13.1,73.3,6.5,3,10,2023-03-12T06:22:07,2023-03-12T17:59:30,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-13,13.8,10.1,12.5,13.8,10.1,12.5,8.3,76.1,0.602,100,25,rain,0,0,69.8,45.6,227.3,990.5,98.4,13.6,57,4.9,3,10,2023-03-13T06:19:52,2023-03-13T18:01:13,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-14,10.8,4.1,7.1,10.8,0.3,4.1,1.2,67.9,2.014,100,41.67,rain,0,0,45.3,29.5,291.6,1003,70,28.6,71.2,6.2,4,10,2023-03-14T06:17:36,2023-03-14T18:02:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-15,8.6,1,5.5,5.8,0.1,3.5,2.3,80.6,2.204,100,33.33,rain,0,0,33.3,20.8,193.5,1015.6,45.7,20.8,81,7,4,10,2023-03-15T06:15:20,2023-03-15T18:04:39,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-03-16,13.6,7.6,11.3,13.6,4.7,10.4,7.6,78.7,1.002,100,16.67,rain,0,0,40.7,27.7,194.6,1006.2,85.5,22.6,66.2,5.6,4,10,2023-03-16T06:13:04,2023-03-16T18:06:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
